country,date,new_deaths,new_deaths_smooth,total_deaths,traffic_retail,traffic_supermarket,traffic_parks,traffic_transit_stations,traffic_workplaces,traffic_residential,traffic_retail_smooth,traffic_supermarket_smooth,traffic_parks_smooth,traffic_transit_stations_smooth,traffic_workplaces_smooth,traffic_residential_smooth
Poland,2020-10-09,52.0,49,2919.0,-0.06,0.07,0.35,-0.12,-0.08,0.01,-0.08,-0.0,0.44,-0.1,-0.07,0.0
Poland,2020-10-10,53.0,52,2972.0,-0.14,-0.04,0.4,-0.15,-0.03,0.01,-0.09,-0.0,0.36,-0.11,-0.07,0.01
Poland,2020-10-11,32.0,53,3004.0,-0.22,-0.16,0.27,-0.18,-0.05,0.02,-0.11,-0.01,0.33,-0.13,-0.07,0.01
Poland,2020-10-12,35.0,54,3039.0,-0.14,-0.03,-0.05,-0.21,-0.11,0.04,-0.12,-0.01,0.29,-0.15,-0.07,0.02
Poland,2020-10-13,62.0,54,3101.0,-0.16,-0.03,-0.06,-0.22,-0.12,0.06,-0.13,-0.02,0.22,-0.16,-0.08,0.02
Poland,2020-10-14,116.0,60,3217.0,-0.13,-0.03,-0.11,-0.29,-0.24,0.08,-0.13,-0.03,0.16,-0.19,-0.1,0.03
Poland,2020-10-15,91.0,63,3308.0,-0.15,0.01,0.04,-0.2,-0.12,0.05,-0.14,-0.03,0.12,-0.2,-0.11,0.04
Poland,2020-10-16,132.0,74,3440.0,-0.15,0.04,-0.07,-0.23,-0.12,0.05,-0.16,-0.03,0.06,-0.21,-0.11,0.04
Poland,2020-10-17,84.0,78,3524.0,-0.25,-0.1,-0.04,-0.3,-0.08,0.05,-0.17,-0.04,-0.0,-0.23,-0.12,0.05
Poland,2020-10-18,49.0,81,3573.0,-0.41,-0.3,-0.1,-0.33,-0.13,0.06,-0.2,-0.06,-0.06,-0.25,-0.13,0.06
Poland,2020-10-19,41.0,82,3614.0,-0.19,-0.06,-0.02,-0.31,-0.19,0.07,-0.21,-0.07,-0.05,-0.27,-0.14,0.06
Poland,2020-10-20,107.0,88,3721.0,-0.2,-0.05,0.14,-0.3,-0.19,0.08,-0.21,-0.07,-0.02,-0.28,-0.15,0.06
Poland,2020-10-21,130.0,90,3851.0,-0.21,-0.05,0.04,-0.3,-0.19,0.08,-0.22,-0.07,-0.0,-0.28,-0.15,0.06
Poland,2020-10-22,168.0,101,4019.0,-0.19,-0.01,0.4,-0.27,-0.2,0.07,-0.23,-0.08,0.05,-0.29,-0.16,0.07
Poland,2020-10-23,153.0,104,4172.0,-0.21,0.02,0.13,-0.28,-0.19,0.07,-0.24,-0.08,0.08,-0.3,-0.17,0.07
Poland,2020-10-24,179.0,118,4351.0,-0.34,-0.09,0.24,-0.3,-0.09,0.05,-0.25,-0.08,0.12,-0.3,-0.17,0.07
Poland,2020-10-25,87.0,123,4438.0,-0.41,-0.15,0.52,-0.25,-0.13,0.04,-0.25,-0.06,0.21,-0.29,-0.17,0.07
Poland,2020-10-26,45.0,124,4483.0,-0.26,-0.06,0.16,-0.29,-0.28,0.09,-0.26,-0.06,0.23,-0.28,-0.18,0.07
Poland,2020-10-27,132.0,127,4615.0,-0.28,-0.04,0.16,-0.33,-0.28,0.1,-0.27,-0.05,0.24,-0.29,-0.19,0.07
Poland,2020-10-28,234.0,142,4849.0,-0.24,-0.03,0.32,-0.28,-0.29,0.1,-0.28,-0.05,0.28,-0.29,-0.21,0.07
Poland,2020-10-29,300.0,161,5149.0,-0.28,-0.02,-0.02,-0.36,-0.29,0.1,-0.29,-0.05,0.22,-0.3,-0.22,0.08
Poland,2020-10-30,202.0,168,5351.0,-0.3,0.01,-0.04,-0.33,-0.28,0.1,-0.3,-0.05,0.19,-0.31,-0.23,0.08
Poland,2020-10-31,280.0,182,5631.0,-0.37,-0.1,0.03,-0.37,-0.14,0.07,-0.31,-0.06,0.16,-0.32,-0.24,0.09
Poland,2020-11-01,152.0,192,5783.0,-0.6,-0.42,0.06,-0.45,-0.26,0.07,-0.33,-0.09,0.1,-0.34,-0.26,0.09
Poland,2020-11-02,92.0,198,5875.0,-0.32,-0.14,-0.16,-0.41,-0.32,0.12,-0.34,-0.11,0.05,-0.36,-0.27,0.09
Poland,2020-11-03,227.0,212,6102.0,-0.3,-0.08,0.02,-0.38,-0.3,0.11,-0.34,-0.11,0.03,-0.37,-0.27,0.1
Poland,2020-11-04,373.0,232,6475.0,-0.28,-0.08,-0.14,-0.41,-0.3,0.12,-0.35,-0.12,-0.04,-0.39,-0.27,0.1
Poland,2020-11-05,367.0,241,6842.0,-0.21,-0.02,-0.04,-0.38,-0.29,0.11,-0.34,-0.12,-0.04,-0.39,-0.27,0.1
Poland,2020-11-06,445.0,276,7287.0,-0.22,0.0,-0.17,-0.38,-0.28,0.11,-0.33,-0.12,-0.06,-0.4,-0.27,0.1
Poland,2020-11-07,349.0,286,7636.0,-0.45,-0.13,0.06,-0.4,-0.11,0.07,-0.34,-0.12,-0.05,-0.4,-0.27,0.1
Poland,2020-11-08,236.0,298,7872.0,-0.49,-0.25,0.28,-0.37,-0.15,0.06,-0.32,-0.1,-0.02,-0.39,-0.25,0.1
Poland,2020-11-09,173.0,310,8045.0,-0.35,-0.11,-0.15,-0.44,-0.31,0.12,-0.33,-0.1,-0.02,-0.39,-0.25,0.1
Poland,2020-11-10,330.0,324,8375.0,-0.25,0.18,-0.04,-0.39,-0.32,0.11,-0.32,-0.06,-0.03,-0.4,-0.25,0.1
Poland,2020-11-11,430.0,332,8805.0,-0.71,-0.8,0.28,-0.64,-0.81,0.27,-0.38,-0.16,0.03,-0.43,-0.32,0.12
Poland,2020-11-12,275.0,319,9080.0,-0.32,-0.02,-0.09,-0.43,-0.33,0.13,-0.4,-0.16,0.02,-0.44,-0.33,0.12
Poland,2020-11-13,419.0,316,9499.0,-0.35,-0.01,-0.12,-0.43,-0.31,0.13,-0.42,-0.16,0.03,-0.44,-0.33,0.13
Poland,2020-11-14,546.0,344,10045.0,-0.4,-0.09,0.1,-0.39,-0.09,0.07,-0.41,-0.16,0.04,-0.44,-0.33,0.13
Poland,2020-11-15,303.0,353,10348.0,-0.45,-0.23,0.46,-0.33,-0.14,0.05,-0.4,-0.15,0.06,-0.44,-0.33,0.13
Poland,2020-11-16,143.0,349,10491.0,-0.34,-0.11,-0.16,-0.42,-0.29,0.12,-0.4,-0.15,0.06,-0.43,-0.33,0.13
Poland,2020-11-17,357.0,353,10848.0,-0.34,-0.08,-0.03,-0.41,-0.29,0.12,-0.42,-0.19,0.06,-0.44,-0.32,0.13
Poland,2020-11-18,603.0,378,11451.0,-0.33,-0.08,-0.01,-0.4,-0.29,0.12,-0.36,-0.09,0.02,-0.4,-0.25,0.11
Poland,2020-11-19,637.0,429,12088.0,-0.34,-0.07,-0.08,-0.41,-0.29,0.12,-0.36,-0.1,0.02,-0.4,-0.24,0.1
Poland,2020-11-20,626.0,459,12714.0,-0.35,-0.02,-0.19,-0.41,-0.27,0.12,-0.36,-0.1,0.01,-0.4,-0.24,0.1
Poland,2020-11-21,574.0,463,13288.0,-0.4,-0.09,-0.07,-0.39,-0.09,0.07,-0.36,-0.1,-0.01,-0.4,-0.24,0.1
Poland,2020-11-22,330.0,467,13618.0,-0.56,-0.36,-0.17,-0.43,-0.16,0.07,-0.38,-0.12,-0.1,-0.41,-0.24,0.11
Poland,2020-11-23,156.0,469,13774.0,-0.34,-0.12,-0.24,-0.43,-0.28,0.11,-0.38,-0.12,-0.11,-0.41,-0.24,0.1
Poland,2020-11-24,540.0,495,14314.0,-0.33,-0.09,-0.07,-0.41,-0.28,0.12,-0.38,-0.12,-0.12,-0.41,-0.24,0.1
Romania,2020-02-01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2020-02-02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2020-02-03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2020-02-04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2020-02-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2020-02-06,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2020-02-07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2020-02-08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2020-02-09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2020-02-10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2020-02-11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2020-02-12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2020-02-13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2020-02-14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2020-02-15,0.0,0,0.0,0.08,0.05,-0.05,0.05,0.04,-0.01,0.01,0.01,-0.01,0.01,0.01,-0.0
Romania,2020-02-16,0.0,0,0.0,0.12,0.1,0.24,0.1,0.04,-0.02,0.03,0.02,0.03,0.02,0.01,-0.0
Romania,2020-02-17,0.0,0,0.0,0.04,0.03,0.11,0.07,0.02,-0.01,0.03,0.03,0.04,0.03,0.01,-0.01
Romania,2020-02-18,0.0,0,0.0,0.03,0.05,0.09,0.06,0.02,-0.01,0.04,0.03,0.06,0.04,0.02,-0.01
Romania,2020-02-19,0.0,0,0.0,0.03,0.04,-0.02,0.05,0.02,-0.01,0.04,0.04,0.05,0.05,0.02,-0.01
Romania,2020-02-20,0.0,0,0.0,0.01,0.01,-0.07,0.02,0.03,-0.01,0.04,0.04,0.04,0.05,0.02,-0.01
Romania,2020-02-21,0.0,0,0.0,0.05,0.06,-0.06,0.09,0.22,-0.03,0.05,0.05,0.03,0.06,0.06,-0.01
Romania,2020-02-22,0.0,0,0.0,0.02,-0.03,-0.04,0.05,0.05,-0.01,0.04,0.04,0.04,0.06,0.06,-0.01
Romania,2020-02-23,0.0,0,0.0,0.07,0.03,0.09,0.07,0.04,-0.01,0.04,0.03,0.01,0.06,0.06,-0.01
Romania,2020-02-24,0.0,0,0.0,-0.01,0.01,-0.02,0.03,0.02,-0.01,0.03,0.02,-0.0,0.05,0.06,-0.01
Romania,2020-02-25,0.0,0,0.0,0.02,0.09,0.11,0.06,0.03,-0.01,0.03,0.03,-0.0,0.05,0.06,-0.01
Romania,2020-02-26,0.0,0,0.0,0.03,0.09,0.12,0.06,0.03,-0.02,0.03,0.04,0.02,0.05,0.06,-0.01
Romania,2020-02-27,0.0,0,0.0,-0.03,0.01,-0.09,-0.01,0.03,0.0,0.02,0.04,0.02,0.05,0.06,-0.01
Romania,2020-02-28,0.0,0,0.0,0.03,0.05,-0.1,0.07,0.23,-0.02,0.02,0.04,0.01,0.05,0.06,-0.01
Romania,2020-02-29,0.0,0,0.0,0.04,0.05,-0.02,0.04,0.06,0.0,0.02,0.05,0.01,0.05,0.06,-0.01
Romania,2020-03-01,0.0,0,0.0,0.11,0.15,0.27,0.14,0.07,-0.02,0.03,0.06,0.04,0.06,0.07,-0.01
Romania,2020-03-02,0.0,0,0.0,-0.03,-0.01,0.06,0.04,0.03,-0.01,0.02,0.06,0.05,0.06,0.07,-0.01
Romania,2020-03-03,0.0,0,0.0,-0.01,0.01,0.12,0.03,0.04,-0.01,0.02,0.05,0.05,0.05,0.07,-0.01
Romania,2020-03-04,0.0,0,0.0,0.01,0.03,0.05,0.05,0.04,-0.01,0.02,0.04,0.04,0.05,0.07,-0.01
Romania,2020-03-05,0.0,0,0.0,0.0,0.01,-0.06,0.01,0.04,0.0,0.02,0.04,0.05,0.05,0.07,-0.01
Romania,2020-03-06,0.0,0,0.0,0.09,0.08,0.05,0.11,0.25,-0.03,0.03,0.05,0.07,0.06,0.08,-0.01
Romania,2020-03-07,0.0,0,0.0,0.11,0.07,0.18,0.09,0.07,-0.02,0.04,0.05,0.1,0.07,0.08,-0.01
Romania,2020-03-08,0.0,0,0.0,0.14,0.16,-0.04,0.06,0.06,-0.02,0.04,0.05,0.05,0.06,0.08,-0.01
Romania,2020-03-09,0.0,0,0.0,-0.04,0.02,-0.06,-0.01,0.01,0.0,0.04,0.05,0.03,0.05,0.07,-0.01
Romania,2020-03-10,0.0,0,0.0,-0.02,0.12,-0.04,-0.02,0.0,0.0,0.04,0.07,0.01,0.04,0.07,-0.01
Romania,2020-03-11,0.0,0,0.0,-0.06,0.19,-0.05,-0.09,-0.15,0.03,0.03,0.09,-0.0,0.02,0.04,-0.01
Romania,2020-03-12,0.0,0,0.0,-0.09,0.14,0.1,-0.16,-0.18,0.04,0.02,0.11,0.02,-0.0,0.01,-0.0
Romania,2020-03-13,0.0,0,0.0,-0.15,0.08,-0.05,-0.18,-0.05,0.04,-0.02,0.11,0.01,-0.04,-0.03,0.01
Romania,2020-03-14,0.0,0,0.0,-0.29,0.01,-0.22,-0.22,-0.04,0.04,-0.07,0.1,-0.05,-0.09,-0.05,0.02
Romania,2020-03-15,0.0,0,0.0,-0.38,0.05,-0.31,-0.32,-0.1,0.06,-0.15,0.09,-0.09,-0.14,-0.07,0.03
Romania,2020-03-16,0.0,0,0.0,-0.31,-0.13,-0.16,-0.36,-0.3,0.1,-0.19,0.07,-0.1,-0.19,-0.12,0.04
Romania,2020-03-17,0.0,0,0.0,-0.35,-0.17,-0.16,-0.4,-0.33,0.1,-0.23,0.02,-0.12,-0.25,-0.16,0.06
Romania,2020-03-18,0.0,0,0.0,-0.4,-0.15,-0.16,-0.4,-0.35,0.11,-0.28,-0.02,-0.14,-0.29,-0.19,0.07
Romania,2020-03-19,0.0,0,0.0,-0.44,-0.21,-0.14,-0.44,-0.36,0.12,-0.33,-0.07,-0.17,-0.33,-0.22,0.08
Romania,2020-03-20,0.0,0,0.0,-0.46,-0.17,-0.21,-0.42,-0.24,0.11,-0.38,-0.11,-0.19,-0.37,-0.25,0.09
Romania,2020-03-21,0.0,0,3.0,-0.56,-0.24,-0.26,-0.43,-0.2,0.07,-0.41,-0.15,-0.2,-0.4,-0.27,0.1
Romania,2020-03-22,3.0,0,3.0,-0.62,-0.21,-0.53,-0.55,-0.26,0.1,-0.45,-0.18,-0.23,-0.43,-0.29,0.1
Romania,2020-03-23,4.0,1,7.0,-0.63,-0.39,-0.51,-0.61,-0.47,0.19,-0.49,-0.22,-0.28,-0.46,-0.32,0.11
Romania,2020-03-24,4.0,1,11.0,-0.62,-0.3,-0.49,-0.6,-0.5,0.19,-0.53,-0.24,-0.33,-0.49,-0.34,0.13
Romania,2020-03-25,6.0,2,17.0,-0.71,-0.48,-0.57,-0.66,-0.53,0.22,-0.58,-0.29,-0.39,-0.53,-0.37,0.14
Romania,2020-03-26,6.0,3,23.0,-0.73,-0.52,-0.56,-0.68,-0.53,0.23,-0.62,-0.33,-0.45,-0.56,-0.39,0.16
Romania,2020-03-27,3.0,3,26.0,-0.71,-0.45,-0.55,-0.65,-0.42,0.22,-0.65,-0.37,-0.5,-0.6,-0.42,0.17
Romania,2020-03-28,11.0,5,37.0,-0.77,-0.49,-0.6,-0.67,-0.38,0.16,-0.68,-0.41,-0.54,-0.63,-0.44,0.19
Romania,2020-03-29,6.0,5,43.0,-0.81,-0.53,-0.6,-0.72,-0.39,0.15,-0.71,-0.45,-0.55,-0.66,-0.46,0.19
Romania,2020-03-30,22.0,8,65.0,-0.67,-0.43,-0.48,-0.65,-0.53,0.21,-0.72,-0.46,-0.55,-0.66,-0.47,0.2
Romania,2020-03-31,17.0,10,82.0,-0.69,-0.44,-0.54,-0.68,-0.55,0.22,-0.73,-0.48,-0.56,-0.67,-0.48,0.2
Romania,2020-04-01,10.0,10,92.0,-0.68,-0.42,-0.51,-0.66,-0.54,0.21,-0.72,-0.47,-0.55,-0.67,-0.48,0.2
Romania,2020-04-02,23.0,13,115.0,-0.67,-0.42,-0.48,-0.66,-0.54,0.21,-0.71,-0.45,-0.54,-0.67,-0.48,0.2
Romania,2020-04-03,18.0,15,133.0,-0.67,-0.37,-0.5,-0.63,-0.43,0.2,-0.71,-0.44,-0.53,-0.67,-0.48,0.19
Romania,2020-04-04,13.0,15,146.0,-0.74,-0.43,-0.57,-0.65,-0.37,0.14,-0.7,-0.43,-0.53,-0.66,-0.48,0.19
Romania,2020-04-05,5.0,15,151.0,-0.79,-0.48,-0.58,-0.72,-0.39,0.15,-0.7,-0.43,-0.52,-0.66,-0.48,0.19
Romania,2020-04-06,25.0,15,176.0,-0.64,-0.39,-0.43,-0.64,-0.54,0.2,-0.7,-0.42,-0.52,-0.66,-0.48,0.19
Romania,2020-04-07,21.0,16,197.0,-0.63,-0.36,-0.42,-0.64,-0.54,0.2,-0.69,-0.41,-0.5,-0.66,-0.48,0.19
Romania,2020-04-08,23.0,18,220.0,-0.62,-0.34,-0.41,-0.63,-0.53,0.19,-0.68,-0.4,-0.48,-0.65,-0.48,0.18
Romania,2020-04-09,28.0,19,248.0,-0.62,-0.34,-0.4,-0.63,-0.53,0.19,-0.67,-0.39,-0.47,-0.65,-0.48,0.18
Romania,2020-04-10,22.0,19,270.0,-0.6,-0.26,-0.44,-0.59,-0.43,0.18,-0.66,-0.37,-0.46,-0.64,-0.48,0.18
Romania,2020-04-11,21.0,20,291.0,-0.67,-0.29,-0.5,-0.59,-0.33,0.12,-0.65,-0.35,-0.45,-0.63,-0.47,0.18
Romania,2020-04-12,25.0,23,316.0,-0.76,-0.42,-0.52,-0.68,-0.34,0.13,-0.65,-0.34,-0.45,-0.63,-0.46,0.17
Romania,2020-04-13,15.0,22,331.0,-0.61,-0.33,-0.39,-0.62,-0.55,0.19,-0.64,-0.33,-0.44,-0.63,-0.46,0.17
Romania,2020-04-14,20.0,22,351.0,-0.59,-0.26,-0.44,-0.62,-0.54,0.19,-0.64,-0.32,-0.44,-0.62,-0.46,0.17
Romania,2020-04-15,21.0,21,372.0,-0.54,-0.15,-0.39,-0.58,-0.53,0.18,-0.63,-0.29,-0.44,-0.62,-0.46,0.17
Romania,2020-04-16,20.0,20,392.0,-0.53,-0.13,-0.34,-0.58,-0.54,0.18,-0.61,-0.26,-0.43,-0.61,-0.47,0.17
Romania,2020-04-17,19.0,20,411.0,-0.64,-0.21,-0.46,-0.67,-0.68,0.24,-0.62,-0.26,-0.43,-0.62,-0.5,0.18
Romania,2020-04-18,10.0,18,421.0,-0.76,-0.43,-0.55,-0.65,-0.45,0.15,-0.63,-0.28,-0.44,-0.63,-0.52,0.18
Romania,2020-04-19,30.0,19,451.0,-0.93,-0.93,-0.63,-0.83,-0.53,0.18,-0.66,-0.35,-0.46,-0.65,-0.55,0.19
Romania,2020-04-20,27.0,21,478.0,-0.9,-0.81,-0.53,-0.85,-0.85,0.3,-0.7,-0.42,-0.48,-0.68,-0.59,0.2
Romania,2020-04-21,20.0,21,498.0,-0.67,-0.42,-0.45,-0.69,-0.6,0.21,-0.71,-0.44,-0.48,-0.69,-0.6,0.21
Romania,2020-04-22,26.0,21,524.0,-0.61,-0.37,-0.39,-0.63,-0.53,0.18,-0.72,-0.47,-0.48,-0.7,-0.6,0.21
Romania,2020-04-23,21.0,21,545.0,-0.59,-0.33,-0.37,-0.62,-0.52,0.19,-0.73,-0.5,-0.48,-0.71,-0.59,0.21
Romania,2020-04-24,22.0,22,567.0,-0.58,-0.31,-0.41,-0.6,-0.41,0.18,-0.72,-0.51,-0.48,-0.7,-0.56,0.2
Romania,2020-04-25,34.0,25,601.0,-0.67,-0.38,-0.5,-0.6,-0.28,0.11,-0.71,-0.51,-0.47,-0.69,-0.53,0.19
Romania,2020-04-26,18.0,24,619.0,-0.71,-0.39,-0.5,-0.66,-0.3,0.12,-0.68,-0.43,-0.45,-0.66,-0.5,0.18
Romania,2020-04-27,22.0,23,641.0,-0.56,-0.34,-0.33,-0.59,-0.48,0.17,-0.63,-0.36,-0.42,-0.63,-0.45,0.17
Romania,2020-04-28,22.0,23,663.0,-0.56,-0.32,-0.33,-0.59,-0.49,0.16,-0.61,-0.35,-0.4,-0.61,-0.43,0.16
Romania,2020-04-29,30.0,24,693.0,-0.56,-0.31,-0.36,-0.58,-0.48,0.17,-0.6,-0.34,-0.4,-0.61,-0.42,0.16
Romania,2020-04-30,24.0,24,717.0,-0.53,-0.24,-0.35,-0.58,-0.48,0.16,-0.6,-0.33,-0.4,-0.6,-0.42,0.15
Romania,2020-05-01,27.0,25,744.0,-0.69,-0.41,-0.49,-0.7,-0.64,0.23,-0.61,-0.34,-0.41,-0.61,-0.45,0.16
Romania,2020-05-02,27.0,24,771.0,-0.67,-0.37,-0.48,-0.6,-0.3,0.11,-0.61,-0.34,-0.41,-0.61,-0.45,0.16
Romania,2020-05-03,19.0,24,790.0,-0.72,-0.4,-0.55,-0.68,-0.31,0.12,-0.61,-0.34,-0.41,-0.62,-0.45,0.16
Romania,2020-05-04,28.0,25,818.0,-0.56,-0.33,-0.4,-0.6,-0.47,0.17,-0.61,-0.34,-0.42,-0.62,-0.45,0.16
Romania,2020-05-05,23.0,25,841.0,-0.54,-0.29,-0.34,-0.57,-0.46,0.16,-0.61,-0.34,-0.42,-0.62,-0.45,0.16
Romania,2020-05-06,23.0,24,864.0,-0.55,-0.29,-0.4,-0.58,-0.46,0.17,-0.61,-0.33,-0.43,-0.62,-0.45,0.16
Romania,2020-05-07,24.0,24,888.0,-0.54,-0.29,-0.37,-0.58,-0.45,0.17,-0.61,-0.34,-0.43,-0.62,-0.44,0.16
Romania,2020-05-08,35.0,25,923.0,-0.52,-0.22,-0.35,-0.53,-0.31,0.14,-0.59,-0.31,-0.41,-0.59,-0.39,0.15
Romania,2020-05-09,16.0,24,939.0,-0.59,-0.25,-0.36,-0.5,-0.18,0.08,-0.57,-0.3,-0.4,-0.58,-0.38,0.14
Romania,2020-05-10,22.0,24,961.0,-0.63,-0.28,-0.28,-0.55,-0.17,0.08,-0.56,-0.28,-0.36,-0.56,-0.36,0.14
Romania,2020-05-11,21.0,23,982.0,-0.49,-0.25,-0.22,-0.53,-0.43,0.14,-0.55,-0.27,-0.33,-0.55,-0.35,0.13
Romania,2020-05-12,20.0,23,1002.0,-0.5,-0.23,-0.3,-0.53,-0.43,0.15,-0.55,-0.26,-0.33,-0.54,-0.35,0.13
Romania,2020-05-13,34.0,24,1036.0,-0.47,-0.19,-0.24,-0.5,-0.42,0.14,-0.53,-0.24,-0.3,-0.53,-0.34,0.13
Romania,2020-05-14,17.0,23,1053.0,-0.48,-0.21,-0.25,-0.51,-0.41,0.13,-0.53,-0.23,-0.29,-0.52,-0.34,0.12
Romania,2020-05-15,17.0,21,1070.0,-0.32,-0.06,0.03,-0.35,-0.24,0.07,-0.5,-0.21,-0.23,-0.5,-0.33,0.11
Romania,2020-05-16,24.0,22,1094.0,-0.38,-0.09,0.13,-0.27,-0.1,0.01,-0.47,-0.19,-0.16,-0.46,-0.31,0.1
Romania,2020-05-17,13.0,20,1107.0,-0.42,-0.13,0.15,-0.34,-0.09,0.02,-0.44,-0.17,-0.1,-0.43,-0.3,0.09
Romania,2020-05-18,13.0,19,1120.0,-0.27,-0.1,0.16,-0.35,-0.34,0.08,-0.41,-0.14,-0.05,-0.41,-0.29,0.09
Romania,2020-05-19,17.0,19,1137.0,-0.29,-0.1,0.15,-0.35,-0.34,0.08,-0.38,-0.13,0.02,-0.38,-0.28,0.08
Romania,2020-05-20,10.0,15,1147.0,-0.33,-0.08,-0.46,-0.36,-0.36,0.1,-0.36,-0.11,-0.01,-0.36,-0.27,0.07
Romania,2020-05-21,9.0,14,1156.0,-0.29,-0.04,-0.41,-0.34,-0.36,0.1,-0.33,-0.09,-0.04,-0.34,-0.26,0.07
Romania,2020-05-22,10.0,13,1166.0,-0.33,-0.09,-0.4,-0.3,-0.19,0.07,-0.33,-0.09,-0.1,-0.33,-0.25,0.07
Romania,2020-05-23,10.0,11,1176.0,-0.38,-0.1,-0.22,-0.2,-0.04,0.01,-0.33,-0.09,-0.15,-0.32,-0.25,0.07
Romania,2020-05-24,9.0,11,1185.0,-0.46,-0.15,-0.36,-0.34,-0.1,0.04,-0.34,-0.09,-0.22,-0.32,-0.25,0.07
Romania,2020-05-25,20.0,12,1205.0,-0.31,-0.12,-0.38,-0.34,-0.35,0.09,-0.34,-0.1,-0.3,-0.32,-0.25,0.07
Romania,2020-05-26,11.0,11,1216.0,-0.33,-0.11,-0.43,-0.35,-0.33,0.09,-0.35,-0.1,-0.38,-0.32,-0.25,0.07
Romania,2020-05-27,11.0,11,1227.0,-0.32,-0.07,-0.38,-0.32,-0.33,0.09,-0.35,-0.1,-0.37,-0.31,-0.24,0.07
Romania,2020-05-28,8.0,11,1235.0,-0.3,-0.08,-0.39,-0.32,-0.34,0.1,-0.35,-0.1,-0.37,-0.31,-0.24,0.07
Romania,2020-05-29,13.0,11,1248.0,-0.34,-0.09,-0.44,-0.31,-0.18,0.08,-0.35,-0.1,-0.37,-0.31,-0.24,0.07
Romania,2020-05-30,11.0,11,1259.0,-0.38,-0.1,-0.35,-0.24,0.0,0.02,-0.35,-0.1,-0.39,-0.32,-0.23,0.07
Romania,2020-05-31,7.0,11,1266.0,-0.37,-0.08,-0.13,-0.24,0.0,0.02,-0.34,-0.09,-0.36,-0.3,-0.22,0.07
Romania,2020-06-01,10.0,10,1276.0,-0.21,-0.1,-0.1,-0.39,-0.59,0.12,-0.32,-0.09,-0.32,-0.31,-0.25,0.07
Romania,2020-06-02,12.0,10,1288.0,-0.27,-0.09,-0.43,-0.3,-0.29,0.07,-0.31,-0.09,-0.32,-0.3,-0.25,0.07
Romania,2020-06-03,8.0,9,1296.0,-0.21,-0.03,-0.3,-0.23,-0.28,0.06,-0.3,-0.08,-0.31,-0.29,-0.24,0.07
Romania,2020-06-04,9.0,10,1305.0,-0.21,-0.03,-0.26,-0.23,-0.27,0.06,-0.28,-0.07,-0.29,-0.28,-0.23,0.06
Romania,2020-06-05,11.0,9,1316.0,-0.19,0.03,-0.11,-0.2,-0.12,0.03,-0.26,-0.06,-0.24,-0.26,-0.22,0.05
Romania,2020-06-06,6.0,9,1322.0,-0.28,-0.07,0.03,-0.16,0.03,-0.02,-0.25,-0.05,-0.19,-0.25,-0.22,0.05
Romania,2020-06-07,11.0,9,1333.0,-0.25,-0.1,0.32,-0.22,0.03,-0.03,-0.23,-0.06,-0.12,-0.25,-0.21,0.04
Romania,2020-06-08,6.0,9,1339.0,-0.24,-0.12,0.38,-0.42,-0.64,0.09,-0.24,-0.06,-0.05,-0.25,-0.22,0.04
Romania,2020-06-09,15.0,9,1354.0,-0.21,-0.07,-0.11,-0.27,-0.27,0.05,-0.23,-0.06,-0.01,-0.25,-0.22,0.03
Romania,2020-06-10,6.0,9,1360.0,-0.18,-0.02,-0.12,-0.24,-0.27,0.05,-0.22,-0.05,0.02,-0.25,-0.22,0.03
Romania,2020-06-11,9.0,9,1369.0,-0.19,-0.04,-0.14,-0.27,-0.27,0.05,-0.22,-0.06,0.04,-0.25,-0.22,0.03
